name,category,phone,full_address,street,city,state,zip_code,has_website,website_type,website_raw,website_explanation,is_claimed,rating,reviews_count,price_level,maps_url,search_keyword,search_location,scraped_at
Golden Oaks Flooring And Remodeling,No reviews,(303) 419-1609,| 1626 S Hayden St | (303) 419-1609,| 1626 S Hayden St | (303) 419-1609,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/Golden+Oaks+Flooring+And+Remodeling/data=!4m7!3m6!1s0x87014f78a03b0b5f:0xbe9759d146d31168!8m2!3d35.1966726!4d-101.8512644!16s%2Fg%2F11h2py42hm!19sChIJXws7oHhPAYcRaBHTRtFZl74?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Amarillo, TX",2026-08-31T06:32:10.415491+00:00
MightyMen Work LLC,Flooring contractor | Closed |,(616) 608-2314,5.0 | (3),5.0 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,3,,https://www.google.com/maps/place/MightyMen+Work+LLC/data=!4m7!3m6!1s0x20c70f6ba431efa9:0xacc0676068ec85af!8m2!3d42.956742!4d-85.6602489!16s%2Fg%2F11zdrt0bw_!19sChIJqe8xpGsPxyARr4XsaGBnwKw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Grand Rapids, MI",2026-08-31T06:32:09.812481+00:00
Immaculate Floors & Restoration,Concrete contractor |,(859) 533-7976,4.5 | (2),4.5 | (2),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.5,2,,https://www.google.com/maps/place/Immaculate+Floors+%26+Restoration/data=!4m7!3m6!1s0x8819b2836ad42ee9:0x1e1d4e1281742019!8m2!3d42.9328069!4d-85.634643!16s%2Fg%2F1v1slvkj!19sChIJ6S7UaoOyGYgRGSB0gRJOHR4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Grand Rapids, MI",2026-08-31T06:32:09.806966+00:00
Premier Flooring of Orange County,No reviews,(669) 319-4679,| 9141 Cockatoo Ave | Closed |,| 9141 Cockatoo Ave | Closed |,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/Premier+Flooring+of+Orange+County/data=!4m7!3m6!1s0x80dd27005d58a1ef:0x28b93a95815f35ea!8m2!3d33.6903565!4d-117.969057!16s%2Fg%2F11zh6rc_t3!19sChIJ76FYXQAn3YAR6jVfgZU6uSg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Huntington Beach, CA",2026-08-31T06:32:09.010087+00:00
FLOORING STAR,Flooring contractor |,(818) 281-8322,5.0 | (1),5.0 | (1),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,1,,https://www.google.com/maps/place/FLOORING+STAR/data=!4m7!3m6!1s0x80c2c10ee4c3eec7:0xd2e8366147b6ff44!8m2!3d34.1443509!4d-118.23756!16s%2Fg%2F1tcx_2n5!19sChIJx-7D5A7BwoARRP-2R2E26NI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Glendale, CA",2026-08-31T06:32:08.157320+00:00
United Hardwood Flooring,Flooring contractor |,(323) 344-3977,4.6 | (22),4.6 | (22),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.6,22,,https://www.google.com/maps/place/United+Hardwood+Flooring/data=!4m7!3m6!1s0x80c2c15d98de57a1:0x1ce2ba9db12caf14!8m2!3d34.1178923!4d-118.2477703!16s%2Fg%2F11bw1_8nmj!19sChIJoVfemF3BwoARFK8ssZ264hw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Glendale, CA",2026-08-31T06:32:08.155319+00:00
Top Hardwood Flooring,Flooring contractor |,(833) 546-3701,4.8 | (87),4.8 | (87),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.8,87,,https://www.google.com/maps/place/Top+Hardwood+Flooring/data=!4m7!3m6!1s0x80c2c1997fe6fabb:0x5809b175a12d7b67!8m2!3d34.1469808!4d-118.2402299!16s%2Fg%2F11vt4n43ht!19sChIJu_rmf5nBwoARZ3stoXWxCVg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Glendale, CA",2026-08-31T06:32:08.140288+00:00
Top Floors & Contractor,Flooring contractor |,(833) 546-3701,4.9 | (113),4.9 | (113),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.9,113,,https://www.google.com/maps/place/Top+Floors+%26+Contractor/data=!4m7!3m6!1s0x80c2c113f6e55c2f:0xa41156c60c958a7f!8m2!3d34.1294283!4d-118.2611048!16s%2Fg%2F11ldpnhr43!19sChIJL1zl9hPBwoARf4qVDMZWEaQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Glendale, CA",2026-08-31T06:32:08.134287+00:00
3D Floor,No reviews,(909) 758-3042,| 15754 Avenida Del Corazon | Open 24 hours |,| 15754 Avenida Del Corazon | Open 24 hours |,,,15754,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/3D+Floor/data=!4m7!3m6!1s0x80dca7559a82305f:0xcbbf7a54cd168833!8m2!3d33.8922976!4d-117.1991992!16s%2Fg%2F11zc1rqkl0!19sChIJXzCCmlWn3IARM4gWzVR6v8s?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Moreno Valley, CA",2026-08-31T06:32:07.668460+00:00
"California Floor Inspection Network, Inc.",Flooring contractor |,(951) 246-7343,5.0 | (1),5.0 | (1),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,1,,"https://www.google.com/maps/place/California+Floor+Inspection+Network,+Inc./data=!4m7!3m6!1s0x80dc9f81063aa3e3:0xc92f0755f4cfceb3!8m2!3d33.926307!4d-117.2353448!16s%2Fg%2F11r8nhm8n!19sChIJ46M6BoGf3IARs87P9FUHL8k?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1",flooring contractor,"Moreno Valley, CA",2026-08-31T06:32:07.667458+00:00
Vallin Bros Flooring INC.,Flooring contractor |,(310) 916-1275,5.0 | (3),5.0 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,3,,https://www.google.com/maps/place/Vallin+Bros+Flooring+INC./data=!4m7!3m6!1s0x80c2dbd01709445f:0xa6df435ea448ad4!8m2!3d33.9358093!4d-117.183453!16s%2Fg%2F11clt17msz!19sChIJX0QJF9DbwoAR1IpE6jX0bQo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Moreno Valley, CA",2026-08-31T06:32:07.658930+00:00
ZZ Flooring,Flooring contractor |,(315) 887-8888,5.0 | (3),5.0 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,3,,https://www.google.com/maps/place/ZZ+Flooring/data=!4m7!3m6!1s0xc75742816644b23:0xb8297a53979be592!8m2!3d43.1130917!4d-77.5491126!16s%2Fg%2F11vz0434lk!19sChIJI0tkFih0dQwRkuWbl1N6Kbg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Rochester, NY",2026-08-31T06:32:07.360608+00:00
Rochester Resins,Flooring contractor |,(585) 490-9424,5.0 | (69),5.0 | (69),,,,0,social_media,https://www.facebook.com/profile.php?id=100091325212178&mibextid=ZbWKwL,Using social/directory platform profile (facebook.com) instead of dedicated website,unknown,5.0,69,,https://www.google.com/maps/place/Rochester+Resins/data=!4m7!3m6!1s0x89d6b3efdfcf3575:0x675cff53816c1710!8m2!3d43.1495132!4d-77.6759441!16s%2Fg%2F11kpm3x6xx!19sChIJdTXP3--z1okREBdsgVP_XGc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Rochester, NY",2026-08-31T06:32:07.350084+00:00
Martinez Tile,Tile contractor |,(805) 336-5430,5.0 | (14),5.0 | (14),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,14,,https://www.google.com/maps/place/Martinez+Tile/data=!4m7!3m6!1s0x80e84dcec64a7245:0xebf91fdf7de1f489!8m2!3d34.2283157!4d-119.1651926!16s%2Fg%2F11gy3k_3qm!19sChIJRXJKxs5N6IARifThfd8f-es?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Oxnard, CA",2026-08-31T06:32:06.236266+00:00
Alpine Floor Coverings,No reviews,(805) 407-2492,| 2011 Auto Center Dr Ste 103 | Closed |,| 2011 Auto Center Dr Ste 103 | Closed |,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/Alpine+Floor+Coverings/data=!4m7!3m6!1s0x80e84dc201b7a595:0x7d3ea693f33da994!8m2!3d34.2272018!4d-119.1475142!16s%2Fg%2F11zd403lkl!19sChIJlaW3AcJN6IARlKk985OmPn0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Oxnard, CA",2026-08-31T06:32:06.226734+00:00
The Flooring Factory - Oxnard,Flooring store |,(805) 409-9490,4.8 | (331),4.8 | (331),,,,0,free_builder,https://flooringfactory.myshopify.com/,Hosted on free builder/link-tree subdomain (myshopify.com),unknown,4.8,331,,https://www.google.com/maps/place/The+Flooring+Factory+-+Oxnard/data=!4m7!3m6!1s0x80e84c1192d4131d:0xd6bd196a9d7d6899!8m2!3d34.2197474!4d-119.1530714!16s%2Fg%2F11c57xzzm4!19sChIJHRPUkhFM6IARmWh9nWoZvdY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Oxnard, CA",2026-08-31T06:32:06.213198+00:00
JC Hardwood Flooring LLC & Oscar G Hardwood Flooring LLP,Wood floor refinishing service |,(205) 521-4195,5.0 | (9),5.0 | (9),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,9,,https://www.google.com/maps/place/JC+Hardwood+Flooring+LLC+%26+Oscar+G+Hardwood+Flooring+LLP/data=!4m7!3m6!1s0x88891dce330ddec7:0xa94ac002d9f667f!8m2!3d33.511483!4d-86.8276532!16s%2Fg%2F11ll4m0bw1!19sChIJx94NM84diYgRf2afLQCslAo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Birmingham, AL",2026-08-31T06:32:05.656137+00:00
Budget Flooring & Refinishing,No reviews,(205) 999-9087,Contractor | (205) 999-9087,Contractor | (205) 999-9087,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/Budget+Flooring+%26+Refinishing/data=!4m7!3m6!1s0x88891c6155555555:0xc37be78e6010027c!8m2!3d33.5269705!4d-86.837101!16s%2Fg%2F1261wll6n!19sChIJVVVVVWEciYgRfAIQYI7ne8M?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Birmingham, AL",2026-08-31T06:32:05.654628+00:00
Flooring Experts and Remodeling LLC,General contractor |,(205) 666-9234,4.3 | (3),4.3 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.3,3,,https://www.google.com/maps/place/Flooring+Experts+and+Remodeling+LLC/data=!4m7!3m6!1s0x88891d13d94c9435:0x1b2d5c358b4408b6!8m2!3d33.5064892!4d-86.8790062!16s%2Fg%2F11rhqcc8x6!19sChIJNZRM2RMdiYgRtghEizVcLRs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Birmingham, AL",2026-08-31T06:32:05.647108+00:00
Chiurazzi Flooring Inc.,No reviews,(661) 388-8010,| 25030 Avenue Stanford #20 | Closed |,| 25030 Avenue Stanford #20 | Closed |,,,25030,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/Chiurazzi+Flooring+Inc./data=!4m7!3m6!1s0x80c27d03ef753bcb:0x4e0413325a20da9c!8m2!3d34.4383028!4d-118.5715433!16s%2Fg%2F11n3mp5qh7!19sChIJyzt17wN9woARnNogWjITBE4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Santa Clarita, CA",2026-08-31T06:32:05.067160+00:00
The Flooring Factory - Valencia,Flooring contractor |,(661) 554-4550,4.9 | (200),4.9 | (200),,,,0,free_builder,https://flooringfactory.myshopify.com/,Hosted on free builder/link-tree subdomain (myshopify.com),unknown,4.9,200,,https://www.google.com/maps/place/The+Flooring+Factory+-+Valencia/data=!4m7!3m6!1s0x80c287d8fc91b023:0xa14bd55ec171eba7!8m2!3d34.4354218!4d-118.563958!16s%2Fg%2F11pdqwd8h3!19sChIJI7CR_NiHwoARp-txwV7VS6E?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Santa Clarita, CA",2026-08-31T06:32:05.049123+00:00
C Jr's Flooring Inc.,Flooring contractor |,(909) 381-0400,5.0 | (5),5.0 | (5),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,5,,https://www.google.com/maps/place/C+Jr%27s+Flooring+Inc./data=!4m7!3m6!1s0x80dcacade114372b:0x67b4f545059a5603!8m2!3d34.0933009!4d-117.2781897!16s%2Fg%2F11ggn5p98p!19sChIJKzcU4a2s3IARA1aaBUX1tGc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"San Bernardino, CA",2026-08-31T06:32:04.784644+00:00
All for Floor,No reviews,(909) 765-0625,| 290 N D St | Open 24 hours |,| 290 N D St | Open 24 hours |,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/All+for+Floor/data=!4m7!3m6!1s0x80c3533f63279deb:0x59fc8540ac02a6a2!8m2!3d34.1041716!4d-117.2923153!16s%2Fg%2F11rnpc3j2d!19sChIJ650nYz9Tw4ARoqYCrECF_Fk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"San Bernardino, CA",2026-08-31T06:32:04.780122+00:00
NB Flooring Inc.,Flooring contractor |,(800) 381-3307,5.0 | (7),5.0 | (7),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,7,,https://www.google.com/maps/place/NB+Flooring+Inc./data=!4m7!3m6!1s0x80c35592d6244c2d:0x4379889b584eda82!8m2!3d34.1579635!4d-117.2605121!16s%2Fg%2F11llzxcqlf!19sChIJLUwk1pJVw4ARgtpOWJuIeUM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"San Bernardino, CA",2026-08-31T06:32:04.757084+00:00
247 California Flooring,General contractor |,(909) 363-6190,5.0 | (2),5.0 | (2),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,2,,https://www.google.com/maps/place/247+California+Flooring/data=!4m7!3m6!1s0x80c3536c299d2899:0x6b881ea40dddf13b!8m2!3d34.0913962!4d-117.2796179!16s%2Fg%2F11rvtt6jwd!19sChIJmSidKWxTw4ARO_HdDaQeiGs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"San Bernardino, CA",2026-08-31T06:32:04.755087+00:00
M&C Tile And Carpet,No reviews,(909) 471-3019,| 019444210 | Closed |,| 019444210 | Closed |,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/M%26C+Tile+And+Carpet/data=!4m7!3m6!1s0x80c34d740d6fed7d:0x5cc383ee9157252c!8m2!3d34.0759004!4d-117.4338031!16s%2Fg%2F11fcr0kmx8!19sChIJfe1vDXRNw4ARLCVXke6Dw1w?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Fontana, CA",2026-08-31T06:32:04.341821+00:00
Floor Installation Quintero,Flooring contractor |,(951) 733-0792,5.0 | (1),5.0 | (1),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,1,,https://www.google.com/maps/place/Floor+Installation+Quintero/data=!4m7!3m6!1s0x80c34df48fa5f37b:0xb2f0f83a3312e85f!8m2!3d34.0905692!4d-117.3914103!16s%2Fg%2F11t1311n_f!19sChIJe_Olj_RNw4ARX-gSMzr48LI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Fontana, CA",2026-08-31T06:32:04.324785+00:00
Count On It Construction LLC,General contractor |,(509) 209-6657,4.8 | (32),4.8 | (32),,,,0,none,http://www.countonitconstruction.com/,No website URL listed in Google Business Profile,unknown,4.8,32,,https://www.google.com/maps/place/Count+On+It+Construction+LLC/data=!4m7!3m6!1s0x549e188f36f92095:0xc6c9e57ad0d7aa17!8m2!3d47.655406!4d-117.4042704!16s%2Fg%2F11c1qs2gbt!19sChIJlSD5No8YnlQRF6rX0HrlycY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,drywall contractor,"Spokane, WA",2026-08-31T06:32:03.331136+00:00
Inland Pacific Flooring,Flooring contractor |,(509) 489-6084,4.7 | (79),4.7 | (79),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.7,79,,https://www.google.com/maps/place/Inland+Pacific+Flooring/data=!4m7!3m6!1s0x549e1ee089d580d7:0x4a938c7f06afb247!8m2!3d47.6636658!4d-117.3228832!16s%2Fg%2F1tm8847t!19sChIJ14DVieAenlQRR7KvBn-Mk0o?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.328388+00:00
Mooreflooring,Flooring contractor |,(509) 867-8757,4.6 | (11),4.6 | (11),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.6,11,,https://www.google.com/maps/place/Mooreflooring/data=!4m7!3m6!1s0x549e3904698fdcfb:0x9c5ee4516a30bafa!8m2!3d47.681466!4d-117.441276!16s%2Fg%2F11t_lz7_1n!19sChIJ-9yPaQQ5nlQR-rowalHkXpw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.326099+00:00
"Wholesale Floors, A Diverzify Company",No reviews,(503) 319-3472,| 212 E Pacific Ave | Closed |,| 212 E Pacific Ave | Closed |,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,"https://www.google.com/maps/place/Wholesale+Floors,+A+Diverzify+Company/data=!4m7!3m6!1s0x549e197c8e141b17:0x9d1661f09a69e9f8!8m2!3d47.6553166!4d-117.4075406!16s%2Fg%2F11x915qfrn!19sChIJFxsUjnwZnlQR-OlpmvBhFp0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1",flooring contractor,"Spokane, WA",2026-08-31T06:32:03.324095+00:00
Five Tiles,Tile contractor |,(509) 944-5668,5.0 | (25),5.0 | (25),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,25,,https://www.google.com/maps/place/Five+Tiles/data=!4m7!3m6!1s0x20d56f6024279b1f:0xbf5f8196d23954f9!8m2!3d47.6770424!4d-117.453299!16s%2Fg%2F11yw57h5bs!19sChIJH5snJGBv1SAR-VQ50paBX78?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.323086+00:00
T & A Supply Company Inc,Flooring store |,(509) 533-6638,4.4 | (53),4.4 | (53),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.4,53,,https://www.google.com/maps/place/T+%26+A+Supply+Company+Inc/data=!4m7!3m6!1s0x549e18ab41c40b29:0xe498f56a5df3f0aa!8m2!3d47.660357!4d-117.3523501!16s%2Fg%2F1v_0jglf!19sChIJKQvEQasYnlQRqvDzXWr1mOQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.320577+00:00
Quality Floors & Interiors,Flooring contractor |,(509) 747-2295,4.5 | (25),4.5 | (25),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.5,25,,https://www.google.com/maps/place/Quality+Floors+%26+Interiors/data=!4m7!3m6!1s0x549e188fb64c4b9d:0x7aa53718e41f78f2!8m2!3d47.6569348!4d-117.40026!16s%2Fg%2F1tfr9xbt!19sChIJnUtMto8YnlQR8ngf5Bg3pXo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.318578+00:00
Classic Design Hardwood Floors,Flooring contractor |,(509) 701-0270,4.7 | (3),4.7 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.7,3,,https://www.google.com/maps/place/Classic+Design+Hardwood+Floors/data=!4m7!3m6!1s0x549e224edad492f3:0x921b1bc9602dc3e4!8m2!3d47.6210959!4d-117.3534982!16s%2Fg%2F11h0bcwlz!19sChIJ85LU2k4inlQR5MMtYMkbG5I?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.316576+00:00
Caruso's Floors,Flooring contractor |,(509) 327-6661,4.5 | (112),4.5 | (112),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.5,112,,https://www.google.com/maps/place/Caruso%27s+Floors/data=!4m7!3m6!1s0x549e18fb317d74d1:0x4db6d5e35a7f07ab!8m2!3d47.6752172!4d-117.4177336!16s%2Fg%2F1vzn58j7!19sChIJ0XR9MfsYnlQRqwd_WuPVtk0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.315577+00:00
Majenix Epoxy Coatings,Flooring contractor |,(509) 509-0051,5.0 | (14),5.0 | (14),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,14,,https://www.google.com/maps/place/Majenix+Epoxy+Coatings/data=!4m7!3m6!1s0x549e23a76d4b9643:0x59fc3ec4c01f5903!8m2!3d47.702905!4d-117.4085408!16s%2Fg%2F11yw1sd4cm!19sChIJQ5ZLbacjnlQRA1kfwMQ-_Fk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.313573+00:00
United Floor Covering,Flooring store |,(509) 328-6736,4.4 | (36),4.4 | (36),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.4,36,,https://www.google.com/maps/place/United+Floor+Covering/data=!4m7!3m6!1s0x549e1856d244ffc3:0x2d09339277a7da60!8m2!3d47.669757!4d-117.43723!16s%2Fg%2F1tk8n9rh!19sChIJw_9E0lYYnlQRYNqnd5IzCS0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.285494+00:00
MT Flooring LLC,Flooring contractor |,(509) 218-4517,5.0 | (3),5.0 | (3),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,3,,https://www.google.com/maps/place/MT+Flooring+LLC/data=!4m7!3m6!1s0x62625b30ea25b2e5:0x2c4034749a9ed8b2!8m2!3d47.6234145!4d-117.3732404!16s%2Fg%2F11xcdhchjy!19sChIJ5bIl6jBbYmIRstiemnQ0QCw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.278963+00:00
Shanks Custom Hardwood Inc.,Wood floor installation service |,(509) 218-5975,5.0 | (55),5.0 | (55),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,55,,https://www.google.com/maps/place/Shanks+Custom+Hardwood+Inc./data=!4m7!3m6!1s0x549e1972c3e7a06d:0xd3315b93eb01c8f0!8m2!3d47.6553278!4d-117.4434367!16s%2Fg%2F11hf6t6f4d!19sChIJbaDnw3IZnlQR8MgB65NbMdM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.275417+00:00
Floor Coverings International Spokane,Flooring store |,(509) 471-9443,4.9 | (228),4.9 | (228),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.9,228,,https://www.google.com/maps/place/Floor+Coverings+International+Spokane/data=!4m7!3m6!1s0x549e1f30e02aefcb:0xca5bc2f082f16820!8m2!3d47.6623297!4d-117.380156!16s%2Fg%2F11rmqb5k8y!19sChIJy-8q4DAfnlQRIGjxgvDCW8o?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.274417+00:00
Brothers Flooring & Design,Flooring contractor |,(509) 489-3494,4.8 | (217),4.8 | (217),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.8,217,,https://www.google.com/maps/place/Brothers+Flooring+%26+Design/data=!4m7!3m6!1s0x549e19328f15c6ad:0x67491c64ca4110d3!8m2!3d47.6780248!4d-117.4120516!16s%2Fg%2F1tgdn8bf!19sChIJrcYVjzIZnlQR0xBBymQcSWc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.271890+00:00
Top Notch Flooring of Spokane,Flooring contractor |,(509) 413-0049,5.0 | (1),5.0 | (1),,,,0,none,,No website URL listed in Google Business Profile,unknown,5.0,1,,https://www.google.com/maps/place/Top+Notch+Flooring+of+Spokane/data=!4m7!3m6!1s0x549e1950bff03095:0x7c5f490eeadcd221!8m2!3d47.6713927!4d-117.4104558!16s%2Fg%2F11styhtrjy!19sChIJlTDwv1AZnlQRIdLc6g5JX3w?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Spokane, WA",2026-08-31T06:32:03.270888+00:00
The Norcal Flooring Company,Flooring contractor |,(408) 679-9893,4.2 | (5),4.2 | (5),,,,0,none,,No website URL listed in Google Business Profile,unknown,4.2,5,,https://www.google.com/maps/place/The+Norcal+Flooring+Company/data=!4m7!3m6!1s0x808e33d5f0a01019:0x6824b67c31e78f1!8m2!3d37.6310538!4d-121.0217286!16s%2Fg%2F11j1s012r6!19sChIJGRCg8NUzjoAR8Xgew2dLggY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Modesto, CA",2026-08-31T06:32:02.811853+00:00
lifetime floor,No reviews,,| 501 Doherty Ave,| 501 Doherty Ave,,,,0,none,,No website URL listed in Google Business Profile,unknown,,0,,https://www.google.com/maps/place/lifetime+floor/data=!4m7!3m6!1s0x809054f83506fe1b:0xac9a5d68500a1831!8m2!3d37.6329805!4d-120.9518464!16s%2Fg%2F11fx7xqtmq!19sChIJG_4GNfhUkIARMRgKUGhdmqw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNi4wIJJjKgBIAVAD&rclk=1,flooring contractor,"Modesto, CA",2026-08-31T06:32:02.809852+00:00
